source,target,score
UBERON_0000026,M0022227,0.518201966381726
UBERON_0000026,M0004545,0.5175762106523187
UBERON_0000026,M0011865,0.5141005483936829
UBERON_0000026,M0011735,0.5089500000373361
UBERON_0000026,M0008319,0.5079845106798557
UBERON_0000029,M0012781,0.8844379443463753
UBERON_0000029,M0012815,0.8496454552804001
UBERON_0000029,M0012796,0.8070696929195882
UBERON_0000029,M0012778,0.7861824004564704
UBERON_0000029,M0012806,0.7457977163115328
UBERON_0000029,M0028212,0.7346175703942283
UBERON_0000029,M0441573,0.729217805851305
UBERON_0000029,M000617918,0.7102525275288735
UBERON_0000029,M0007435,0.6965037017989539
UBERON_0000029,M0328454,0.6740953782678475
UBERON_0000030,M0009010,0.8072855829262369
UBERON_0000030,M0011572,0.8033532455116472
UBERON_0000030,M0016442,0.6700370184637314
UBERON_0000030,M000612954,0.6693277213965843
UBERON_0000030,M0011586,0.6649876718400378
UBERON_0000030,M0012229,0.6542407182171367
UBERON_0000030,M0012796,0.6459379800612582
UBERON_0000030,M0020671,0.6390895142146144
UBERON_0000030,M0011030,0.6353106336948233
UBERON_0000030,M0003712,0.6352012616967881
UBERON_0000033,M0019947,0.7029786373968451
UBERON_0000033,M0019053,0.6662769710302412
UBERON_0000033,M0001913,0.652910472320783
UBERON_0000033,M0002865,0.6483000827147254
UBERON_0000033,M0025248,0.622300904450292
UBERON_0000033,M0013460,0.6166402626828161
UBERON_0000033,M0004681,0.6163502823920974
UBERON_0000033,M0002886,0.6140387770754039
UBERON_0000033,M0015225,0.6074978957596197
UBERON_0000033,M0593298,0.6056614406553571
UBERON_0000035,M0009571,0.8433992126304268
UBERON_0000035,M0009617,0.8043330905388516
UBERON_0000035,M0015307,0.7972088965028563
UBERON_0000035,M0015608,0.796887349514731
UBERON_0000035,M0015596,0.779542423928408
UBERON_0000035,M0023922,0.7718121933075416
UBERON_0000035,M0508604,0.7629688461059221
UBERON_0000035,M0015309,0.7508064714898222
UBERON_0000035,M0021274,0.7218907595822448
