source,target,score
UBERON_0001232,M0012025,0.8401214957454078
UBERON_0001232,M0012027,0.8267429717454146
UBERON_0001232,M0012028,0.8085908533377778
UBERON_0001232,M0014633,0.8053555880993477
UBERON_0001232,M0012012,0.7798902173052009
UBERON_0001232,M0012691,0.7670825739738283
UBERON_0001232,M0012006,0.707701494869607
UBERON_0001232,M0012010,0.6988674466079426
UBERON_0001232,M0012019,0.6988082114470889
UBERON_0001284,M0012028,0.743140745712429
UBERON_0001284,M0012012,0.7308398747452725
UBERON_0001284,M0012019,0.728563287175723
UBERON_0001284,M0012010,0.7195031888651594
UBERON_0001284,M0475586,0.7164410625192205
UBERON_0001284,M0012027,0.7113058239529798
UBERON_0001284,M0012025,0.7045862934950728
UBERON_0001284,M0012026,0.6906615486807522
UBERON_0001284,M0012006,0.685571163884848
UBERON_0001284,M0012018,0.6738145388676661
UBERON_0001285,M0014633,0.8889987291240694
UBERON_0001285,M0012006,0.841178012472562
UBERON_0001285,M0012012,0.8175698862923053
UBERON_0001285,M0012025,0.8119496228474801
UBERON_0001285,M0012027,0.7934340786592259
UBERON_0001285,M0012691,0.7642759316585968
UBERON_0001285,M0012026,0.7033348519186899
UBERON_0001285,M0012028,0.6983829428378202
UBERON_0001285,M0475586,0.6918154593576116
UBERON_0001285,M0012010,0.6780270232463578
UBERON_0001287,M0012012,0.8116075376977817
UBERON_0001287,M0012025,0.8018121456275584
UBERON_0001287,M0012027,0.7992954652416688
UBERON_0001287,M0012028,0.7893837908908933
UBERON_0001287,M0475586,0.7766986296553314
UBERON_0001287,M0014633,0.7710337662998229
UBERON_0001287,M0012691,0.7460885118040231
UBERON_0001287,M0476074,0.7325933270697279
UBERON_0001287,M0012026,0.7157265586668156
UBERON_0001287,M0012006,0.7061437965585591
UBERON_0001288,M0012028,0.8638718930916144
UBERON_0001288,M0012691,0.8484088343334975
UBERON_0001288,M0012026,0.8240406701883249
UBERON_0001288,M0012027,0.8156920303748428
UBERON_0001288,M0012025,0.8053515783008625
UBERON_0001288,M0014633,0.7631780136755297
UBERON_0001288,M0012012,0.7261408311309794
UBERON_0001288,M0475586,0.7070993345517723
UBERON_0001288,M0012019,0.6852324133280473
UBERON_0001288,M0012018,0.6726788865844582
UBERON_0001289,M0012691,0.892539970762097
UBERON_0001289,M0012027,0.8587671508000879
UBERON_0001289,M0012028,0.8327538338178643
UBERON_0001289,M0012025,0.7995126388807929
UBERON_0001289,M0012026,0.7912473169627564
UBERON_0001289,M0014633,0.7767753882594047
UBERON_0001289,M0475586,0.7715519869300453
UBERON_0001289,M0012012,0.7506209542282988
UBERON_0001289,M0476074,0.7220045979893642
UBERON_0001289,M0012006,0.707958416256732
UBERON_0001290,M0012028,0.8451596822479532
UBERON_0001290,M0012027,0.7973550005594111
UBERON_0001290,M0012025,0.7808665274337508
UBERON_0001290,M0012026,0.7512569613238508
UBERON_0001290,M0475586,0.7373996437641394
UBERON_0001290,M0012012,0.724378585311237
UBERON_0001290,M0012691,0.7160104587739746
UBERON_0001290,M0014633,0.7159850002766871
UBERON_0001290,M0012018,0.6490769395960382
UBERON_0001290,M0473246,0.6472593595776138
UBERON_0001291,M0012691,0.8254928163855739
UBERON_0001291,M0012028,0.8129805859033639
UBERON_0001291,M0012027,0.8047774031252735
UBERON_0001291,M0012025,0.7925385947521351
UBERON_0001291,M0012026,0.7871166153773634
UBERON_0001291,M0014633,0.7711536334130014
UBERON_0001291,M0475586,0.724572993724721
UBERON_0001291,M0012018,0.7236894097548652
UBERON_0001291,M0555122,0.7197266290907175
UBERON_0001291,M0476074,0.7023515199265812
